2.630784034729003906e+01,2.663423919677734375e+01,2.075903892517089844e+00,1.971456050872802734e+00,1.912703990936279297e+00,1.912703990936279297e+00,2.134655952453613281e+00,2.950655937194824219e+00
2.630784034729003906e+01,2.663423919677734375e+01,2.075903892517089844e+00,1.971456050872802734e+00,1.912703990936279297e+00,1.912703990936279297e+00,2.134655952453613281e+00,2.950655937194824219e+00
2.663423919677734375e+01,2.663423919677734375e+01,2.075903892517089844e+00,1.971456050872802734e+00,2.075903892517089844e+00,1.912703990936279297e+00,2.134655952453613281e+00,2.950655937194824219e+00
2.734579277038574219e+01,2.679743957519531250e+01,2.180351972579956055e+00,1.808256030082702637e+00,1.912703990936279297e+00,1.912703990936279297e+00,2.297856092453002930e+00,3.113856077194213867e+00
2.767219161987304688e+01,2.630784034729003906e+01,1.912703990936279297e+00,1.808256030082702637e+00,1.645056009292602539e+00,2.075903892517089844e+00,2.461055994033813477e+00,3.335808038711547852e+00
2.679743957519531250e+01,2.510668754577636719e+01,2.017152070999145508e+00,1.808256030082702637e+00,1.912703990936279297e+00,2.239104032516479492e+00,3.009407997131347656e+00,6.508416175842285156e+00
2.418623924255371094e+01,2.227353668212890625e+01,1.853952050209045410e+00,1.912703990936279297e+00,2.017152070999145508e+00,2.402303934097290039e+00,6.240767955780029297e+00,1.159372806549072266e+01
2.070028877258300781e+01,1.829798316955566406e+01,1.853952050209045410e+00,1.749503970146179199e+00,2.180351972579956055e+00,2.461055994033813477e+00,1.110412788391113281e+01,1.656153678894042969e+01
1.601318359375000000e+01,1.410048007965087891e+01,1.853952050209045410e+00,1.749503970146179199e+00,1.912703990936279297e+00,2.624255895614624023e+00,1.574553585052490234e+01,2.108543968200683594e+01
1.153497600555419922e+01,9.948672294616699219e+00,1.853952050209045410e+00,1.749503970146179199e+00,2.075903892517089844e+00,3.113856077194213867e+00,1.977984046936035156e+01,2.473459243774414062e+01
6.730368137359619141e+00,5.633664131164550781e+00,2.017152070999145508e+00,1.749503970146179199e+00,2.239104032516479492e+00,3.603456020355224609e+00,2.261299133300781250e+01,2.701939201354980469e+01
2.787456035614013672e+00,2.297856092453002930e+00,1.912703990936279297e+00,1.749503970146179199e+00,2.565504074096679688e+00,6.345215797424316406e+00,2.489779281616210938e+01,2.783539199829101562e+01
1.912703990936279297e+00,1.586303949356079102e+00,2.075903892517089844e+00,1.912703990936279297e+00,2.891904115676879883e+00,1.137177562713623047e+01,2.604019165039062500e+01,2.767219161987304688e+01
1.749503970146179199e+00,1.586303949356079102e+00,2.402303934097290039e+00,1.808256030082702637e+00,3.055104017257690430e+00,1.601318359375000000e+01,2.538739204406738281e+01,2.571379280090332031e+01
1.749503970146179199e+00,1.423104047775268555e+00,2.728703975677490234e+00,2.134655952453613281e+00,3.113856077194213867e+00,2.070028877258300781e+01,2.391859245300292969e+01,2.288064002990722656e+01
1.586303949356079102e+00,1.423104047775268555e+00,2.891904115676879883e+00,2.297856092453002930e+00,3.603456020355224609e+00,2.434943962097167969e+01,2.141184043884277344e+01,1.906828880310058594e+01
1.586303949356079102e+00,1.527552008628845215e+00,3.218303918838500977e+00,2.624255895614624023e+00,5.960063934326171875e+00,2.630784034729003906e+01,1.770393562316894531e+01,1.503398418426513672e+01
1.423104047775268555e+00,1.527552008628845215e+00,3.277055978775024414e+00,2.950655937194824219e+00,1.082342433929443359e+01,2.696063995361328125e+01,1.318003177642822266e+01,1.045132827758789062e+01
1.423104047775268555e+00,1.527552008628845215e+00,5.026559829711914062e+00,3.009407997131347656e+00,1.628083229064941406e+01,2.663423919677734375e+01,8.538623809814453125e+00,4.432511806488037109e+00
1.423104047775268555e+00,1.527552008628845215e+00,1.125427246093750000e+01,5.085311889648437500e+00,2.102668762207031250e+01,2.500223922729492188e+01,4.106112003326416016e+00,2.461055994033813477e+00
1.586303949356079102e+00,1.690752029418945312e+00,1.589568042755126953e+01,1.000742435455322266e+01,2.500223922729492188e+01,2.227353668212890625e+01,1.912703990936279297e+00,2.075903892517089844e+00
1.586303949356079102e+00,1.423104047775268555e+00,1.992998313903808594e+01,1.519718360900878906e+01,2.767219161987304688e+01,2.227353668212890625e+01,1.749503970146179199e+00,2.075903892517089844e+00
1.749503970146179199e+00,1.586303949356079102e+00,2.341593551635742188e+01,2.037388801574707031e+01,2.914099121093750000e+01,1.829798316955566406e+01,1.586303949356079102e+00,2.075903892517089844e+00
1.912703990936279297e+00,1.749503970146179199e+00,2.624908828735351562e+01,2.440819168090820312e+01,2.897779273986816406e+01,1.393727970123291016e+01,1.586303949356079102e+00,1.749503970146179199e+00
2.239104032516479492e+00,1.912703990936279297e+00,2.788108825683593750e+01,2.440819168090820312e+01,2.734579277038574219e+01,9.295871734619140625e+00,1.423104047775268555e+00,1.749503970146179199e+00
2.134655952453613281e+00,2.075903892517089844e+00,2.837068748474121094e+01,2.740454483032226562e+01,2.516543960571289062e+01,4.758912086486816406e+00,1.423104047775268555e+00,1.749503970146179199e+00
2.461055994033813477e+00,2.402303934097290039e+00,2.739148712158203125e+01,2.903654479980468750e+01,2.135308837890625000e+01,2.239104032516479492e+00,1.423104047775268555e+00,1.749503970146179199e+00
2.624255895614624023e+00,2.565504074096679688e+00,2.510668754577636719e+01,2.936294364929199219e+01,1.656153678894042969e+01,2.075903892517089844e+00,1.259904026985168457e+00,1.749503970146179199e+00
3.113856077194213867e+00,3.113856077194213867e+00,2.145753669738769531e+01,2.789414405822753906e+01,1.186137580871582031e+01,2.075903892517089844e+00,1.259904026985168457e+00,1.749503970146179199e+00
5.248511791229248047e+00,5.470464229583740234e+00,1.709683227539062500e+01,2.538739204406738281e+01,6.508416175842285156e+00,1.912703990936279297e+00,1.423104047775268555e+00,1.912703990936279297e+00
9.354623794555664062e+00,9.844223976135253906e+00,1.202457618713378906e+01,2.157504081726074219e+01,2.787456035614013672e+00,1.912703990936279297e+00,1.423104047775268555e+00,2.075903892517089844e+00
1.426368045806884766e+01,1.491648006439208984e+01,6.834815979003906250e+00,1.623513603210449219e+01,1.971456050872802734e+00,1.749503970146179199e+00,1.586303949356079102e+00,2.134655952453613281e+00
1.884633636474609375e+01,1.933593559265136719e+01,2.624255895614624023e+00,1.110412788391113281e+01,2.239104032516479492e+00,1.749503970146179199e+00,1.749503970146179199e+00,2.297856092453002930e+00
2.282188796997070312e+01,2.314828872680664062e+01,2.239104032516479492e+00,5.855616092681884766e+00,2.239104032516479492e+00,1.749503970146179199e+00,2.075903892517089844e+00,2.624255895614624023e+00
2.549184036254882812e+01,2.549184036254882812e+01,2.075903892517089844e+00,2.297856092453002930e+00,2.075903892517089844e+00,1.749503970146179199e+00,1.971456050872802734e+00,2.950655937194824219e+00
2.745023918151855469e+01,2.679743957519531250e+01,1.912703990936279297e+00,1.971456050872802734e+00,1.912703990936279297e+00,1.912703990936279297e+00,2.297856092453002930e+00,3.277055978775024414e+00
2.767219161987304688e+01,2.647104072570800781e+01,1.749503970146179199e+00,1.808256030082702637e+00,1.749503970146179199e+00,2.075903892517089844e+00,2.461055994033813477e+00,4.758912086486816406e+00
2.663423919677734375e+01,2.526988792419433594e+01,2.017152070999145508e+00,1.912703990936279297e+00,1.749503970146179199e+00,2.402303934097290039e+00,3.499007940292358398e+00,9.354623794555664062e+00
2.418623924255371094e+01,2.249548721313476562e+01,1.853952050209045410e+00,1.912703990936279297e+00,2.017152070999145508e+00,2.297856092453002930e+00,7.115520000457763672e+00,1.438118362426757812e+01
2.096793556213378906e+01,1.895078468322753906e+01,1.853952050209045410e+00,1.749503970146179199e+00,2.180351972579956055e+00,2.624255895614624023e+00,1.197887992858886719e+01,1.923148727416992188e+01
1.617638397216796875e+01,1.475327968597412109e+01,1.853952050209045410e+00,1.749503970146179199e+00,1.912703990936279297e+00,2.950655937194824219e+00,1.656153678894042969e+01,2.326579284667968750e+01
1.153497600555419922e+01,1.033382415771484375e+01,2.017152070999145508e+00,1.749503970146179199e+00,2.075903892517089844e+00,3.277055978775024414e+00,2.043264007568359375e+01,2.620339202880859375e+01
6.730368137359619141e+00,6.345215797424316406e+00,1.912703990936279297e+00,1.749503970146179199e+00,2.402303934097290039e+00,3.277055978775024414e+00,2.310259246826171875e+01,2.767219161987304688e+01
2.787456035614013672e+00,2.787456035614013672e+00,2.075903892517089844e+00,1.749503970146179199e+00,2.565504074096679688e+00,5.411712169647216797e+00,2.522419166564941406e+01,2.783539199829101562e+01
1.912703990936279297e+00,1.749503970146179199e+00,2.239104032516479492e+00,1.912703990936279297e+00,2.891904115676879883e+00,1.000742435455322266e+01,2.604019165039062500e+01,2.652979278564453125e+01
1.749503970146179199e+00,1.586303949356079102e+00,2.565504074096679688e+00,1.808256030082702637e+00,3.218303918838500977e+00,1.497523212432861328e+01,2.506099128723144531e+01,2.418623924255371094e+01
1.749503970146179199e+00,1.423104047775268555e+00,2.891904115676879883e+00,1.971456050872802734e+00,3.277055978775024414e+00,1.939468765258789062e+01,2.342899131774902344e+01,2.086348724365234375e+01
1.586303949356079102e+00,1.423104047775268555e+00,3.055104017257690430e+00,2.297856092453002930e+00,3.662208080291748047e+00,2.353343963623046875e+01,2.059584045410156250e+01,1.656153678894042969e+01
1.586303949356079102e+00,1.259904026985168457e+00,3.277055978775024414e+00,2.624255895614624023e+00,7.161215782165527344e+00,2.598143959045410156e+01,1.672473526000976562e+01,1.246848011016845703e+01
1.423104047775268555e+00,1.527552008628845215e+00,4.804607868194580078e+00,2.950655937194824219e+00,1.218777561187744141e+01,2.679743957519531250e+01,1.230527973175048828e+01,7.278719902038574219e+00
1.423104047775268555e+00,1.527552008628845215e+00,7.650815963745117188e+00,3.277055978775024414e+00,1.731878471374511719e+01,2.679743957519531250e+01,7.663871765136718750e+00,2.461055994033813477e+00
1.423104047775268555e+00,1.527552008628845215e+00,1.404172801971435547e+01,4.432511806488037109e+00,2.200588798522949219e+01,2.549184036254882812e+01,3.394560098648071289e+00,1.971456050872802734e+00
1.586303949356079102e+00,1.690752029418945312e+00,1.856563186645507812e+01,9.459072113037109375e+00,2.581823921203613281e+01,2.265868759155273438e+01,1.749503970146179199e+00,2.075903892517089844e+00
1.586303949356079102e+00,1.423104047775268555e+00,2.211033630371093750e+01,1.464883232116699219e+01,2.799859237670898438e+01,1.927718353271484375e+01,1.586303949356079102e+00,2.075903892517089844e+00
1.749503970146179199e+00,1.586303949356079102e+00,2.494348716735839844e+01,1.972108840942382812e+01,2.914099121093750000e+01,1.481203174591064453e+01,1.586303949356079102e+00,1.912703990936279297e+00
1.912703990936279297e+00,1.749503970146179199e+00,2.722828865051269531e+01,2.391859245300292969e+01,2.891904067993164062e+01,1.049702358245849609e+01,1.423104047775268555e+00,1.749503970146179199e+00
2.075903892517089844e+00,1.749503970146179199e+00,2.820748710632324219e+01,2.707814407348632812e+01,2.712384033203125000e+01,5.796864032745361328e+00,1.690752029418945312e+00,1.749503970146179199e+00
2.134655952453613281e+00,2.075903892517089844e+00,2.788108825683593750e+01,2.871014404296875000e+01,2.445388793945312500e+01,2.297856092453002930e+00,1.259904026985168457e+00,1.749503970146179199e+00
2.461055994033813477e+00,2.402303934097290039e+00,2.608588790893554688e+01,2.919974327087402344e+01,2.047833633422851562e+01,2.075903892517089844e+00,1.259904026985168457e+00,1.749503970146179199e+00
2.624255895614624023e+00,2.565504074096679688e+00,2.308953666687011719e+01,2.805734443664550781e+01,1.562803173065185547e+01,2.075903892517089844e+00,1.259904026985168457e+00,1.749503970146179199e+00
2.950655937194824219e+00,2.787456035614013672e+00,1.878758430480957031e+01,2.571379280090332031e+01,1.049702358245849609e+01,1.912703990936279297e+00,1.259904026985168457e+00,1.912703990936279297e+00
5.085311889648437500e+00,9.295871734619140625e+00,1.404172801971435547e+01,2.206464004516601562e+01,5.574912071228027344e+00,1.912703990936279297e+00,1.423104047775268555e+00,1.912703990936279297e+00
9.459072113037109375e+00,1.377408027648925781e+01,9.073920249938964844e+00,1.705113601684570312e+01,2.565504074096679688e+00,1.749503970146179199e+00,1.423104047775268555e+00,1.971456050872802734e+00
1.426368045806884766e+01,1.862438392639160156e+01,3.988607883453369141e+00,1.705113601684570312e+01,2.239104032516479492e+00,1.749503970146179199e+00,1.586303949356079102e+00,2.134655952453613281e+00
1.868313598632812500e+01,2.233228874206542969e+01,2.239104032516479492e+00,1.165248012542724609e+01,2.075903892517089844e+00,1.749503970146179199e+00,1.749503970146179199e+00,2.461055994033813477e+00
2.265868759155273438e+01,2.500223922729492188e+01,2.075903892517089844e+00,6.567168235778808594e+00,2.075903892517089844e+00,1.749503970146179199e+00,1.912703990936279297e+00,2.787456035614013672e+00
2.516543960571289062e+01,2.663423919677734375e+01,1.912703990936279297e+00,2.624255895614624023e+00,2.075903892517089844e+00,1.749503970146179199e+00,1.971456050872802734e+00,2.787456035614013672e+00
2.728704071044921875e+01,2.647104072570800781e+01,1.749503970146179199e+00,1.971456050872802734e+00,1.912703990936279297e+00,1.912703990936279297e+00,2.297856092453002930e+00,2.950655937194824219e+00
