5.059199929237365723e-01,1.106495976448059082e+00,3.154655933380126953e+00,9.122880101203918457e-01
4.977599978446960449e-01,1.090175986289978027e+00,3.206880092620849609e+00,9.122880101203918457e-01
4.536960124969482422e-01,1.062432050704956055e+00,3.303168058395385742e+00,9.286080002784729004e-01
4.177919924259185791e-01,1.046111941337585449e+00,3.206880092620849609e+00,8.682240247726440430e-01
4.096319973468780518e-01,1.098335981369018555e+00,3.303168058395385742e+00,9.645119905471801758e-01
5.140799880027770996e-01,1.010208010673522949e+00,3.223200082778930664e+00,8.241599798202514648e-01
6.022080183029174805e-01,1.098335981369018555e+00,3.259104013442993164e+00,8.404800295829772949e-01
5.581439733505249023e-01,1.070592045783996582e+00,3.355391979217529297e+00,8.763840198516845703e-01
4.781759977340698242e-01,1.054272055625915527e+00,3.275424003601074219e+00,8.763840198516845703e-01
5.140799880027770996e-01,1.026528000831604004e+00,3.311327934265136719e+00,8.323199748992919922e-01
4.700160026550292969e-01,9.661440253257751465e-01,3.267263889312744141e+00,8.486400246620178223e-01
5.303999781608581543e-01,1.158720016479492188e+00,3.187295913696289062e+00,7.882559895515441895e-01
6.625919938087463379e-01,1.130975961685180664e+00,3.319488048553466797e+00,8.845440149307250977e-01
5.222399830818176270e-01,1.070592045783996582e+00,3.275424003601074219e+00,8.927040100097656250e-01
5.826240181922912598e-01,1.042847990989685059e+00,3.432096004486083984e+00,7.964159846305847168e-01
6.185280084609985352e-01,1.122815966606140137e+00,3.327647924423217773e+00,9.367679953575134277e-01
4.781759977340698242e-01,1.122815966606140137e+00,3.327647924423217773e+00,9.367679953575134277e-01
4.422720074653625488e-01,1.139135956764221191e+00,3.379872083663940430e+00,8.568000197410583496e-01
4.422720074653625488e-01,1.034687995910644531e+00,3.239520072937011719e+00,7.964159846305847168e-01
6.707519888877868652e-01,1.034687995910644531e+00,3.379872083663940430e+00,7.964159846305847168e-01
5.907840132713317871e-01,1.147295951843261719e+00,3.432096004486083984e+00,7.964159846305847168e-01
7.229760289192199707e-01,1.130975961685180664e+00,3.448415994644165039e+00,8.127359747886657715e-01
6.789119839668273926e-01,1.199519991874694824e+00,3.388031959533691406e+00,8.927040100097656250e-01
7.392960190773010254e-01,1.139135956764221191e+00,3.484319925308227539e+00,7.523519992828369141e-01
6.789119839668273926e-01,1.095072031021118164e+00,3.404351949691772461e+00,7.523519992828369141e-01
8.192639946937561035e-01,1.207679986953735352e+00,3.440256118774414062e+00,7.686719894409179688e-01
8.796479701995849609e-01,1.191359996795654297e+00,3.536544084548950195e+00,7.523519992828369141e-01
7.752000093460083008e-01,1.259904026985168457e+00,3.508800029754638672e+00,7.523519992828369141e-01
8.714879751205444336e-01,1.199519991874694824e+00,3.544703960418701172e+00,8.045759797096252441e-01
8.878080248832702637e-01,1.268064022064208984e+00,3.448415994644165039e+00,6.642240285873413086e-01
9.759359955787658691e-01,1.155455946922302246e+00,3.561023950576782227e+00,7.523519992828369141e-01
9.840959906578063965e-01,1.155455946922302246e+00,3.500639915466308594e+00,7.523519992828369141e-01
9.481920003890991211e-01,1.223999977111816406e+00,3.693216085433959961e+00,8.649600148200988770e-01
1.088544011116027832e+00,1.207679986953735352e+00,3.561023950576782227e+00,8.045759797096252441e-01
1.008576035499572754e+00,1.207679986953735352e+00,3.605087995529174805e+00,7.605119943618774414e-01
1.044479966163635254e+00,1.372511982917785645e+00,3.701375961303710938e+00,7.164480090141296387e-01
1.044479966163635254e+00,1.356191992759704590e+00,3.657311916351318359e+00,7.849919795989990234e-01
1.044479966163635254e+00,1.356191992759704590e+00,3.657311916351318359e+00,7.849919795989990234e-01
1.096704006195068359e+00,1.320287942886352539e+00,3.709536075592041016e+00,6.805440187454223633e-01
1.096704006195068359e+00,1.320287942886352539e+00,3.665472030639648438e+00,7.768319845199584961e-01
1.113023996353149414e+00,1.344768047332763672e+00,3.778079986572265625e+00,7.490879893302917480e-01
1.008576035499572754e+00,1.232159972190856934e+00,3.813983917236328125e+00,6.887040138244628906e-01
1.104864001274108887e+00,1.352928042411804199e+00,3.910271883010864258e+00,7.849919795989990234e-01
1.121183991432189941e+00,1.476959943771362305e+00,3.882528066635131836e+00,7.409279942512512207e-01
1.016736030578613281e+00,1.432896018028259277e+00,3.918431997299194336e+00,7.572479844093322754e-01
9.808319807052612305e-01,1.317023992538452148e+00,3.874367952346801758e+00,7.490879893302917480e-01
1.024896025657653809e+00,1.396991968154907227e+00,4.083263874053955078e+00,7.050240039825439453e-01
1.121183991432189941e+00,1.421471953392028809e+00,3.926592111587524414e+00,8.176320195198059082e-01
1.137503981590270996e+00,1.449216008186340332e+00,4.022880077362060547e+00,7.572479844093322754e-01
1.077119946479797363e+00,1.473695993423461914e+00,4.127327919006347656e+00,7.572479844093322754e-01
1.033056020736694336e+00,1.501440048217773438e+00,4.075104236602783203e+00,7.131839990615844727e-01
1.049376010894775391e+00,1.457376003265380859e+00,4.215456008911132812e+00,7.817280292510986328e-01
1.085279941558837891e+00,1.457376003265380859e+00,4.075104236602783203e+00,7.213439941406250000e-01
1.041216015815734863e+00,1.481855988502502441e+00,4.187712192535400391e+00,8.176320195198059082e-01
1.057536005973815918e+00,1.509600043296813965e+00,4.171391963958740234e+00,7.735679745674133301e-01
9.971519708633422852e-01,1.490015983581542969e+00,4.267680168151855469e+00,7.458239793777465820e-01
9.971519708633422852e-01,1.614048004150390625e+00,4.283999919891357422e+00,7.295039892196655273e-01
9.171839952468872070e-01,1.578143954277038574e+00,4.223616123199462891e+00,6.854400038719177246e-01
1.093440055847167969e+00,1.578143954277038574e+00,4.319903850555419922e+00,7.817280292510986328e-01
1.013471961021423340e+00,1.622207999229431152e+00,4.292160034179687500e+00,7.017599940299987793e-01
9.971519708633422852e-01,1.646687984466552734e+00,4.372128009796142578e+00,8.339520096778869629e-01
1.093440055847167969e+00,1.578143954277038574e+00,4.372128009796142578e+00,7.898880243301391602e-01
1.109760046005249023e+00,1.602624058723449707e+00,4.484735965728759766e+00,7.180799841880798340e-01
9.530879855155944824e-01,1.534080028533935547e+00,4.424352169036865234e+00,7.017599940299987793e-01
1.049376010894775391e+00,1.490015983581542969e+00,4.424352169036865234e+00,7.980480194091796875e-01
9.694079756736755371e-01,1.610784053802490234e+00,4.536960124969482422e+00,7.539839744567871094e-01
1.049376010894775391e+00,1.638527989387512207e+00,4.484735965728759766e+00,8.225280046463012695e-01
1.049376010894775391e+00,1.663007974624633789e+00,4.476575851440429688e+00,8.062080144882202148e-01
1.065696001052856445e+00,1.690752029418945312e+00,4.700160026550292969e+00,8.062080144882202148e-01
9.530879855155944824e-01,1.671167969703674316e+00,4.700160026550292969e+00,7.621440291404724121e-01
1.049376010894775391e+00,1.671167969703674316e+00,4.771967887878417969e+00,8.306879997253417969e-01
1.005311965942382812e+00,1.646687984466552734e+00,5.026559829711914062e+00,8.143680095672607422e-01
9.971519708633422852e-01,1.742975950241088867e+00,5.026559829711914062e+00,7.703040242195129395e-01
1.057536005973815918e+00,1.767456054687500000e+00,5.098368167877197266e+00,8.665919899940490723e-01
1.041216015815734863e+00,1.698912024497985840e+00,5.189760208129882812e+00,8.388479948043823242e-01
1.041216015815734863e+00,1.723392009735107422e+00,5.189760208129882812e+00,9.188159704208374023e-01
9.612479805946350098e-01,1.654847979545593262e+00,5.366015911102294922e+00,8.747519850730895996e-01
1.041216015815734863e+00,1.803359985351562500e+00,5.457407951354980469e+00,8.470079898834228516e-01
9.971519708633422852e-01,1.671167969703674316e+00,5.457407951354980469e+00,9.710400104522705078e-01
1.013471961021423340e+00,1.803359985351562500e+00,5.366015911102294922e+00,7.866240143775939941e-01
9.971519708633422852e-01,1.783776044845581055e+00,5.888256072998046875e+00,8.829119801521301270e-01
9.971519708633422852e-01,1.759295940399169922e+00,5.888256072998046875e+00,9.073920249938964844e-01
1.013471961021423340e+00,1.783776044845581055e+00,6.005760192871093750e+00,9.351360201835632324e-01
9.971519708633422852e-01,1.855584025382995605e+00,6.155903816223144531e+00,8.910719752311706543e-01
1.093440055847167969e+00,1.715232014656066895e+00,6.319104194641113281e+00,9.873600006103515625e-01
1.093440055847167969e+00,1.835999965667724609e+00,6.586751937866210938e+00,9.155520200729370117e-01
9.971519708633422852e-01,1.767456054687500000e+00,6.495359897613525391e+00,9.432960152626037598e-01
8.927040100097656250e-01,1.888224005699157715e+00,6.586751937866210938e+00,9.432960152626037598e-01
1.049376010894775391e+00,1.888224005699157715e+00,7.017600059509277344e+00,8.992319703102111816e-01
1.033056020736694336e+00,1.723392009735107422e+00,6.926208019256591797e+00,8.992319703102111816e-01
1.033056020736694336e+00,1.888224005699157715e+00,7.017600059509277344e+00,9.677760004997253418e-01
9.530879855155944824e-01,1.915967941284179688e+00,7.180799961090087891e+00,8.551679849624633789e-01
1.033056020736694336e+00,1.915967941284179688e+00,7.357056140899658203e+00,8.551679849624633789e-01
9.367679953575134277e-01,1.800096035003662109e+00,7.448448181152343750e+00,9.677760004997253418e-01
9.530879855155944824e-01,1.775616049766540527e+00,7.611648082733154297e+00,9.073920249938964844e-01
1.033056020736694336e+00,1.896384000778198242e+00,7.624703884124755859e+00,1.003679990768432617e+00
9.889919757843017578e-01,1.924128055572509766e+00,8.042495727539062500e+00,1.003679990768432617e+00
1.101600050926208496e+00,1.924128055572509766e+00,8.042495727539062500e+00,9.318720102310180664e-01
1.137503981590270996e+00,1.852319955825805664e+00,8.323200225830078125e+00,1.003679990768432617e+00
1.101600050926208496e+00,1.976351976394653320e+00,8.368895530700683594e+00,1.003679990768432617e+00
1.041216015815734863e+00,1.956768035888671875e+00,8.532095909118652344e+00,8.633279800415039062e-01
1.041216015815734863e+00,1.932288050651550293e+00,8.962944030761718750e+00,1.028159976005554199e+00
1.057536005973815918e+00,1.912703990936279297e+00,8.871552467346191406e+00,9.596160054206848145e-01
1.137503981590270996e+00,1.984511971473693848e+00,9.289343833923339844e+00,1.055904030799865723e+00
9.971519708633422852e-01,1.984511971473693848e+00,9.452544212341308594e+00,1.011839985847473145e+00
1.057536005973815918e+00,2.105279922485351562e+00,9.524352073669433594e+00,1.080384016036987305e+00
1.085279941558837891e+00,2.105279922485351562e+00,9.778944015502929688e+00,1.011839985847473145e+00
1.085279941558837891e+00,1.984511971473693848e+00,9.942144393920898438e+00,1.011839985847473145e+00
1.101600050926208496e+00,1.964928030967712402e+00,1.001395225524902344e+01,1.116287946701049805e+00
1.085279941558837891e+00,1.940448045730590820e+00,1.010534381866455078e+01,1.011839985847473145e+00
1.041216015815734863e+00,2.000832080841064453e+00,1.043174362182617188e+01,1.011839985847473145e+00
1.013471961021423340e+00,2.036736011505126953e+00,1.060799980163574219e+01,1.108127951622009277e+00
1.145663976669311523e+00,2.080800056457519531e+00,1.086259174346923828e+01,1.176671981811523438e+00
1.021631956100463867e+00,1.964928030967712402e+00,1.092134380340576172e+01,1.108127951622009277e+00
9.612479805946350098e-01,2.036736011505126953e+00,1.120204830169677734e+01,1.064064025878906250e+00
1.057536005973815918e+00,2.061216115951538086e+00,1.124774360656738281e+01,1.204416036605834961e+00
1.073855996131896973e+00,2.036736011505126953e+00,1.141094398498535156e+01,1.132608056068420410e+00
1.013471961021423340e+00,2.133023977279663086e+00,1.141094398498535156e+01,1.204416036605834961e+00
9.694079756736755371e-01,2.017152070999145508e+00,1.148275184631347656e+01,1.204416036605834961e+00
1.082015991210937500e+00,1.992671966552734375e+00,1.190054416656494141e+01,1.204416036605834961e+00
1.021631956100463867e+00,2.017152070999145508e+00,1.163289642333984375e+01,1.272959947586059570e+00
1.117920041084289551e+00,1.992671966552734375e+00,1.186790370941162109e+01,1.204416036605834961e+00
9.938880205154418945e-01,2.061216115951538086e+00,1.228569602966308594e+01,1.300704002380371094e+00
1.073855996131896973e+00,1.940448045730590820e+00,1.234444808959960938e+01,1.308863997459411621e+00
1.029791951179504395e+00,1.940448045730590820e+00,1.241625595092773438e+01,1.308863997459411621e+00
1.037951946258544922e+00,2.080800056457519531e+00,1.272959995269775391e+01,1.352928042411804199e+00
1.126080036163330078e+00,2.105279922485351562e+00,1.289280033111572266e+01,1.352928042411804199e+00
1.002048015594482422e+00,2.080800056457519531e+00,1.312780761718750000e+01,1.421471953392028809e+00
1.082015991210937500e+00,2.105279922485351562e+00,1.344115161895751953e+01,1.256639957427978516e+00
1.082015991210937500e+00,1.984511971473693848e+00,1.376755237579345703e+01,1.352928042411804199e+00
1.098335981369018555e+00,2.133023977279663086e+00,1.410700798034667969e+01,1.352928042411804199e+00
1.082015991210937500e+00,2.036736011505126953e+00,1.447910404205322266e+01,1.377408027648925781e+00
1.082015991210937500e+00,2.072639942169189453e+00,1.496870422363281250e+01,1.405151963233947754e+00
1.098335981369018555e+00,2.097120046615600586e+00,1.519065570831298828e+01,1.501440048217773438e+00
1.082015991210937500e+00,2.072639942169189453e+00,1.542566394805908203e+01,1.405151963233947754e+00
9.857280254364013672e-01,2.000832080841064453e+00,1.600665664672851562e+01,1.473695993423461914e+00
1.098335981369018555e+00,1.976351976394653320e+00,1.639180755615234375e+01,1.545503973960876465e+00
1.082015991210937500e+00,2.072639942169189453e+00,1.679001617431640625e+01,1.545503973960876465e+00
9.938880205154418945e-01,2.000832080841064453e+00,1.753420829772949219e+01,1.597728013992309570e+00
1.037951946258544922e+00,2.020416021347045898e+00,1.775616073608398438e+01,1.605888009071350098e+00
