1.566161990165710449e+00,4.301197230815887451e-01
1.566161990165710449e+00,4.301197230815887451e-01
1.566161990165710449e+00,4.301197230815887451e-01
1.561114311218261719e+00,4.629837572574615479e-01
1.561114311218261719e+00,4.629837572574615479e-01
1.557839751243591309e+00,4.827874004840850830e-01
1.557839751243591309e+00,4.827874004840850830e-01
1.553433060646057129e+00,5.085120201110839844e-01
1.551272988319396973e+00,5.217702388763427734e-01
1.548531770706176758e+00,5.348396897315979004e-01
1.546736121177673340e+00,5.485954880714416504e-01
1.543594002723693848e+00,5.637862682342529297e-01
1.542108774185180664e+00,5.750928521156311035e-01
1.539440035820007324e+00,5.896242856979370117e-01
1.537036180496215820e+00,6.031581163406372070e-01
1.533781051635742188e+00,6.176038980484008789e-01
1.531214356422424316e+00,6.309245824813842773e-01
1.528243660926818848e+00,6.444324851036071777e-01
1.525640606880187988e+00,6.567465066909790039e-01
1.522297978401184082e+00,6.718017458915710449e-01
1.518988847732543945e+00,6.848244071006774902e-01
1.516198158264160156e+00,6.959251165390014648e-01
1.511610507965087891e+00,7.112304568290710449e-01
1.507509946823120117e+00,7.254275083541870117e-01
1.503152728080749512e+00,7.394537925720214844e-01
1.498893737792968750e+00,7.540006637573242188e-01
1.494191884994506836e+00,7.683013081550598145e-01
1.490095138549804688e+00,7.806416749954223633e-01
1.485078930854797363e+00,7.965006232261657715e-01
1.479724287986755371e+00,8.127610087394714355e-01
1.472806811332702637e+00,8.303735256195068359e-01
1.466815829277038574e+00,8.486548066139221191e-01
1.459318637847900391e+00,8.668973445892333984e-01
1.453213453292846680e+00,8.879562616348266602e-01
1.446542263031005859e+00,9.079264402389526367e-01
1.439690470695495605e+00,9.246767759323120117e-01
1.432538151741027832e+00,9.466357827186584473e-01
1.425248980522155762e+00,9.654834270477294922e-01
1.417211532592773438e+00,9.849452376365661621e-01
1.410817384719848633e+00,1.003935456275939941e+00
1.403547644615173340e+00,1.022989273071289062e+00
1.396727681159973145e+00,1.043010473251342773e+00
1.390023946762084961e+00,1.062755227088928223e+00
1.382715225219726562e+00,1.081967592239379883e+00
1.376881599426269531e+00,1.100032329559326172e+00
1.369428873062133789e+00,1.120062112808227539e+00
1.361770391464233398e+00,1.140067219734191895e+00
1.355750918388366699e+00,1.160370588302612305e+00
1.348462939262390137e+00,1.179911017417907715e+00
1.342858076095581055e+00,1.198144793510437012e+00
1.335183858871459961e+00,1.219052314758300781e+00
1.328221082687377930e+00,1.238703012466430664e+00
1.321808576583862305e+00,1.259280681610107422e+00
1.315423607826232910e+00,1.279503226280212402e+00
1.308889746665954590e+00,1.298780441284179688e+00
1.302071809768676758e+00,1.318437218666076660e+00
1.295740842819213867e+00,1.336770892143249512e+00
1.289650797843933105e+00,1.356277704238891602e+00
1.283921837806701660e+00,1.376031041145324707e+00
1.276752114295959473e+00,1.394859910011291504e+00
1.271129727363586426e+00,1.414364218711853027e+00
1.263725876808166504e+00,1.433622717857360840e+00
1.258622169494628906e+00,1.454024076461791992e+00
1.252090215682983398e+00,1.472982048988342285e+00
