9.163013100624084473e-01,4.304444789886474609e-01
9.167549610137939453e-01,4.437261521816253662e-01
9.169840812683105469e-01,4.559108018875122070e-01
9.162562489509582520e-01,4.710267782211303711e-01
9.162406325340270996e-01,4.835727512836456299e-01
9.153184294700622559e-01,5.025296211242675781e-01
9.150475263595581055e-01,5.155863761901855469e-01
9.146189689636230469e-01,5.315119624137878418e-01
9.137083292007446289e-01,5.469036698341369629e-01
9.129428267478942871e-01,5.611269474029541016e-01
9.121313095092773438e-01,5.757285952568054199e-01
9.112501740455627441e-01,5.912307500839233398e-01
9.099904894828796387e-01,6.060574054718017578e-01
9.083653688430786133e-01,6.199213862419128418e-01
9.070453643798828125e-01,6.333495378494262695e-01
9.053925275802612305e-01,6.496705412864685059e-01
9.037006497383117676e-01,6.649336218833923340e-01
9.015988111495971680e-01,6.796806454658508301e-01
8.995491266250610352e-01,6.941541433334350586e-01
8.975548744201660156e-01,7.086114883422851562e-01
8.960431218147277832e-01,7.238417863845825195e-01
8.936911821365356445e-01,7.381819486618041992e-01
8.908026218414306641e-01,7.523698210716247559e-01
8.878178596496582031e-01,7.675573229789733887e-01
8.851659893989562988e-01,7.822397947311401367e-01
8.815913200378417969e-01,7.977702021598815918e-01
8.782492280006408691e-01,8.134539723396301270e-01
8.753081560134887695e-01,8.286131620407104492e-01
8.723719716072082520e-01,8.446146845817565918e-01
8.682518601417541504e-01,8.604127168655395508e-01
8.634102344512939453e-01,8.795157670974731445e-01
8.585823178291320801e-01,8.975065350532531738e-01
8.532160520553588867e-01,9.162028431892395020e-01
8.481318950653076172e-01,9.374715089797973633e-01
8.428291678428649902e-01,9.575058817863464355e-01
8.375999331474304199e-01,9.771498441696166992e-01
8.324188590049743652e-01,9.965615272521972656e-01
8.274912834167480469e-01,1.016682982444763184e+00
8.219586014747619629e-01,1.035742282867431641e+00
8.170702457427978516e-01,1.055721282958984375e+00
8.117387890815734863e-01,1.077151417732238770e+00
8.071207404136657715e-01,1.096597790718078613e+00
8.019599914550781250e-01,1.116842508316040039e+00
7.967787384986877441e-01,1.137196898460388184e+00
7.919355034828186035e-01,1.156044244766235352e+00
7.865570783615112305e-01,1.176951527595520020e+00
7.816818952560424805e-01,1.196052432060241699e+00
7.769014239311218262e-01,1.215507030487060547e+00
7.722057104110717773e-01,1.235817193984985352e+00
7.669730186462402344e-01,1.256264209747314453e+00
7.627739310264587402e-01,1.275140762329101562e+00
7.582913041114807129e-01,1.296105146408081055e+00
7.534071207046508789e-01,1.316080451011657715e+00
7.473976016044616699e-01,1.336117744445800781e+00
7.433373928070068359e-01,1.355909109115600586e+00
7.389249801635742188e-01,1.376702785491943359e+00
7.339572906494140625e-01,1.396530628204345703e+00
7.296913266181945801e-01,1.416612982749938965e+00
7.244725823402404785e-01,1.436834096908569336e+00
7.190873622894287109e-01,1.456780552864074707e+00
7.154219150543212891e-01,1.476528167724609375e+00
7.100467085838317871e-01,1.497178316116333008e+00
7.059631943702697754e-01,1.517789959907531738e+00
7.016919851303100586e-01,1.537330389022827148e+00
6.962546706199645996e-01,1.557683467864990234e+00
6.914031505584716797e-01,1.577296495437622070e+00
6.873359084129333496e-01,1.599130749702453613e+00
6.831489205360412598e-01,1.617369294166564941e+00
6.790740489959716797e-01,1.637128472328186035e+00
6.750766634941101074e-01,1.657189488410949707e+00
6.709845662117004395e-01,1.677065014839172363e+00
6.672136187553405762e-01,1.697279572486877441e+00
6.630088090896606445e-01,1.718138694763183594e+00
6.591702103614807129e-01,1.737342596054077148e+00
6.561248302459716797e-01,1.757687926292419434e+00
6.522356271743774414e-01,1.777402997016906738e+00
6.498746275901794434e-01,1.795603871345520020e+00
6.462217569351196289e-01,1.816998124122619629e+00
6.440240144729614258e-01,1.837140560150146484e+00
6.411944627761840820e-01,1.857398509979248047e+00
6.388438344001770020e-01,1.876822590827941895e+00
6.363719105720520020e-01,1.897218346595764160e+00
6.348211765289306641e-01,1.917005538940429688e+00
6.322214007377624512e-01,1.937795042991638184e+00
6.311294436454772949e-01,1.957332372665405273e+00
6.291764378547668457e-01,1.977190613746643066e+00
6.277693510055541992e-01,1.998000383377075195e+00
6.270051598548889160e-01,2.016704797744750977e+00
6.260170340538024902e-01,2.036983966827392578e+00
6.254861354827880859e-01,2.057296037673950195e+00
6.252745985984802246e-01,2.077458143234252930e+00
6.245241761207580566e-01,2.098049879074096680e+00
6.244322061538696289e-01,2.117193698883056641e+00
6.240456104278564453e-01,2.137609481811523438e+00
6.240988969802856445e-01,2.157638788223266602e+00
6.247514486312866211e-01,2.177478075027465820e+00
6.247025728225708008e-01,2.197625637054443359e+00
6.257264018058776855e-01,2.218394756317138672e+00
6.258080601692199707e-01,2.237236976623535156e+00
6.266161799430847168e-01,2.258287906646728516e+00
6.275791525840759277e-01,2.278398990631103516e+00
6.280979514122009277e-01,2.298711776733398438e+00
6.288117170333862305e-01,2.318074703216552734e+00
6.294165849685668945e-01,2.338808536529541016e+00
6.300383210182189941e-01,2.359205245971679688e+00
6.309760808944702148e-01,2.379291296005249023e+00
6.318621635437011719e-01,2.399540662765502930e+00
6.326968669891357422e-01,2.419468164443969727e+00
6.336998939514160156e-01,2.439790248870849609e+00
6.349240541458129883e-01,2.460587263107299805e+00
6.357435584068298340e-01,2.480764627456665039e+00
6.368255019187927246e-01,2.500988721847534180e+00
6.380243301391601562e-01,2.521077394485473633e+00
6.392698287963867188e-01,2.541440725326538086e+00
6.407636404037475586e-01,2.560822963714599609e+00
6.419454216957092285e-01,2.581520557403564453e+00
6.433355212211608887e-01,2.600234031677246094e+00
6.449081897735595703e-01,2.620261192321777344e+00
6.468307375907897949e-01,2.640883207321166992e+00
6.494699716567993164e-01,2.661926507949829102e+00
6.506610512733459473e-01,2.682479619979858398e+00
6.532402038574218750e-01,2.703212976455688477e+00
6.552243828773498535e-01,2.725019216537475586e+00
6.569861769676208496e-01,2.746095657348632812e+00
6.590803265571594238e-01,2.765545368194580078e+00
6.612294912338256836e-01,2.786815643310546875e+00
6.630510091781616211e-01,2.806918621063232422e+00
6.657420396804809570e-01,2.827978134155273438e+00
6.671465635299682617e-01,2.848931789398193359e+00
6.701568365097045898e-01,2.871023654937744141e+00
6.721538305282592773e-01,2.891098737716674805e+00
6.741179823875427246e-01,2.912416696548461914e+00
6.772317886352539062e-01,2.933480501174926758e+00
6.789786815643310547e-01,2.954046249389648438e+00
6.813930273056030273e-01,2.974592447280883789e+00
6.838603019714355469e-01,2.994193315505981445e+00
6.858615875244140625e-01,3.014680624008178711e+00
6.886582970619201660e-01,3.036044359207153320e+00
6.910148859024047852e-01,3.056537151336669922e+00
6.932352781295776367e-01,3.077555894851684570e+00
6.962676644325256348e-01,3.099177360534667969e+00
6.982612609863281250e-01,3.119086027145385742e+00
7.007991075515747070e-01,3.139720678329467773e+00
7.036210894584655762e-01,3.160624980926513672e+00
7.053352594375610352e-01,3.181039333343505859e+00
7.082760334014892578e-01,3.201563835144042969e+00
7.105528712272644043e-01,3.222148180007934570e+00
7.129283547401428223e-01,3.242536306381225586e+00
7.157858014106750488e-01,3.262904882431030273e+00
7.176595330238342285e-01,3.283689498901367188e+00
7.202563881874084473e-01,3.303996086120605469e+00
7.223521471023559570e-01,3.324527025222778320e+00
7.243185043334960938e-01,3.344392538070678711e+00
7.262727022171020508e-01,3.364509582519531250e+00
7.279476523399353027e-01,3.383321285247802734e+00
7.286313176155090332e-01,3.403162002563476562e+00
7.300131320953369141e-01,3.421600103378295898e+00
7.302936911582946777e-01,3.441300392150878906e+00
7.307538390159606934e-01,3.459766864776611328e+00
7.311528921127319336e-01,3.478494882583618164e+00
7.302815318107604980e-01,3.498202562332153320e+00
7.302114367485046387e-01,3.517665147781372070e+00
7.292093038558959961e-01,3.536741495132446289e+00
7.273005247116088867e-01,3.556069135665893555e+00
7.261125445365905762e-01,3.575492858886718750e+00
7.236406207084655762e-01,3.594799995422363281e+00
7.214446663856506348e-01,3.614306688308715820e+00
